runtime,revenue,budget,imdb_score,average_director_score,average_actor_score,average_genre_score
110.0,3468572.0,4000000.0,7.3,6.95,6.731313131313132,6.763762528912876
84.0,2892582.0,4000000.0,7.6,7.175000000000001,5.802301587301588,6.195245726495727
94.0,2800000.0,4000000.0,5.8,5.8,5.916666666666665,6.195245726495727
93.0,2426851.0,4000000.0,6.5,6.800000000000001,6.553703703703704,6.381217504051311
96.0,1325073.0,4000000.0,6.6,6.9,6.101666666666667,6.479504127704301
88.0,25517500.0,4000000.0,6.2,6.566666666666666,6.432179487179487,6.240618215964334
101.0,864959.0,4000000.0,6.9,6.9,6.900000000000001,6.374109638917998
102.0,2601847.0,4000000.0,8.5,8.5,8.5,6.795222831543988
87.0,800000.0,4000000.0,4.8,4.8,5.076666666666667,6.374109638917998
83.0,1429260.0,20000000.0,6.6,6.6,6.1379731379731375,6.6071748507256345
103.0,25517500.0,4500000.0,5.7,5.7,5.983333333333333,6.539003872535814
99.0,562059.0,4000000.0,7.0,7.0,6.284444444444444,6.539003872535814
106.0,399793.0,4000000.0,5.4,6.5,6.392500000000001,6.763762528912876
115.0,25517500.0,20000000.0,7.1,7.1,6.38611111111111,6.535405854620373
117.0,371897.0,4000000.0,6.9,6.575,6.709313725490195,6.763762528912876
99.0,302204.0,3000000.0,6.6,6.6,6.711111111111111,6.403541600015497
102.0,354704.0,1300000.0,5.9,5.746666666666666,6.621929824561403,6.371584867273212
85.0,265107.0,1500000.0,6.3,6.3,6.091666666666666,6.175061849834858
86.0,185577.0,4000000.0,6.3,5.4,6.765555555555555,6.195245726495727
120.0,100412.0,4000000.0,7.7,7.7,7.766666666666667,6.763762528912876
106.0,58214.0,9500000.0,7.0,6.8,6.966666666666666,6.547599882028
103.0,75078.0,14000000.0,6.3,6.576923076923076,6.422222222222222,6.195245726495727
93.0,64359.0,2500000.0,5.9,5.75,6.150000000000001,6.322916449517059
112.0,317125.0,16000000.0,6.2,6.45,6.664708624708624,6.6071748507256345
100.0,25517500.0,4000000.0,5.0,5.0,5.531578947368421,6.469865142648999
113.0,146402.0,4000000.0,7.7,7.7,7.616666666666667,6.479504127704301
98.0,18469.0,650000.0,6.5,6.5,6.366666666666667,6.296373511246635
23.0,25517500.0,20000000.0,6.1,7.548076923076923,6.099999999999999,6.296962614696355
92.0,12836.0,4000000.0,5.8,5.0,6.390095238095237,6.95696658868852
106.0,20262.0,4000000.0,6.1,6.1,6.694444444444444,6.763762528912876
119.0,25517500.0,4000000.0,6.0,6.0,6.552083333333333,6.479504127704301
99.0,25517500.0,4000000.0,6.3,6.15,6.451111111111111,6.390025784589154
90.0,25517500.0,20000000.0,6.3,6.55,6.622222222222223,6.251147453411798
120.0,25517500.0,4000000.0,7.5,7.5,7.011111111111112,6.602466313210501
168.0,25517500.0,4000000.0,7.6,7.6,7.014814814814815,6.649992027692658
93.0,4063.0,4000000.0,5.2,5.2,5.2,6.503748729402505
96.0,25517500.0,3950000.0,7.8,7.8,7.8,6.917092532062072
103.0,25517500.0,4000000.0,6.6,6.424999999999999,6.418095238095238,6.469865142648999
93.0,25517500.0,4000000.0,4.7,5.800000000000001,4.966666666666666,5.843539823008848
84.0,25517500.0,20000000.0,6.7,6.7,6.7,6.078892519583801
81.0,25517500.0,4000000.0,4.2,3.85,4.2,5.843539823008848
84.0,25517500.0,4000000.0,6.3,6.3,6.388888888888888,6.322916449517059
94.0,25517500.0,4000000.0,4.7,4.7,5.316666666666666,6.7014226118558895
141.0,25517500.0,100000000.0,6.0,6.216666666666668,6.400236406619385,6.762835835216019
120.0,25517500.0,2000000.0,7.9,7.76,7.636666666666666,6.999169352201364
121.0,25517500.0,3800000.0,8.1,7.183333333333334,7.172666666666667,6.6071748507256345
226.0,198655278.0,3977000.0,8.2,7.766666666666666,8.158333333333333,6.842086778972398
104.0,143653.0,4000000.0,6.0,6.0,6.233333333333333,6.95696658868852
152.0,14873.0,3800000.0,6.8,7.375,7.190277777777777,6.73376111812296
92.0,25517500.0,20000000.0,7.3,7.3,5.888095238095237,6.763762528912876
107.0,8000000.0,3768785.0,7.0,6.833333333333333,7.25,6.598654005344704
97.0,304137.0,20000000.0,7.3,7.3,7.2,6.507933385473659
115.0,25517500.0,8000000.0,7.5,7.5,7.783333333333334,6.763762528912876
95.0,37606.0,3500000.0,6.8,6.8,6.5761111111111115,6.507933385473659
102.0,2956000.0,3700000.0,7.1,7.1,7.099999999999999,6.398644688529501
99.0,19959.0,3800000.0,6.9,6.9,7.016666666666667,6.763762528912876
109.0,2706659.0,2000000.0,6.9,6.533333333333334,6.506349206349206,6.479504127704301
113.0,61094903.0,30000000.0,6.9,6.475,6.523366013071896,6.346847046612038
25.0,25517500.0,20000000.0,8.4,7.548076923076923,7.966666666666666,6.676476930206623
113.0,25517500.0,3600000.0,7.9,6.233333333333334,7.666666666666667,6.763762528912876
91.0,45857453.0,3500000.0,7.2,6.68,6.704938271604938,6.456429543080127
88.0,83400000.0,3500000.0,7.8,7.8,7.8500000000000005,6.195245726495727
88.0,25517500.0,5000000.0,3.5,3.5,4.7299999999999995,6.277070569918058
97.0,27900000.0,3500000.0,7.3,6.9375,5.832539682539682,6.479504127704301
97.0,27900000.0,3500000.0,7.5,7.0,6.556481481481481,6.547599882028
42.0,25517500.0,20000000.0,7.8,7.548076923076923,7.4366666666666665,6.587021451372326
85.0,14000000.0,3500000.0,6.0,6.0,6.25,6.1650199864978
121.0,25517500.0,3716946.0,7.3,7.375,7.201111111111111,6.52482153739912
134.0,25517500.0,3500000.0,8.0,7.8,7.466666666666666,6.890574989404116
149.0,25517500.0,3500000.0,7.6,7.76,7.599999999999999,6.763762528912876
121.0,25517500.0,3500000.0,7.0,6.1,7.063888888888889,6.473819113952274
116.0,25517500.0,2000000.0,7.5,7.35,7.366666666666667,6.314245216158753
92.0,25138292.0,3500000.0,6.8,6.8,6.759259259259259,6.164969911504424
93.0,10305534.0,3500000.0,3.9,3.9,3.9,6.195245726495727
96.0,9449219.0,3500000.0,6.1,6.424999999999999,6.516666666666666,6.469865142648999
105.0,6390032.0,3500000.0,7.5,6.383333333333333,6.359411764705882,6.95696658868852
129.0,20167424.0,2000000.0,8.2,7.449999999999999,8.15,6.521469248357209
87.0,25517500.0,3500000.0,7.2,6.788888888888889,7.111111111111111,5.843539823008848
94.0,25517500.0,20000000.0,4.8,4.8,4.8,6.078892519583801
37.0,5923044.0,3600000.0,7.8,6.907692307692307,7.25,6.1650199864978
81.0,3293258.0,3000000.0,5.2,5.2,5.445,6.345971876314244
97.0,25517500.0,1000000.0,3.3,3.3,4.735416666666667,5.843539823008848
106.0,886410.0,3500000.0,6.8,6.8,6.8,6.923668704069965
103.0,252652.0,19900000.0,7.0,7.0,7.0,6.277399314686329
101.0,220234.0,3500000.0,6.5,6.5,5.901984126984128,6.322916449517059
102.0,34350553.0,68000000.0,5.7,6.033333333333334,6.210555555555556,6.2389866106637575
98.0,101228.0,3500000.0,6.4,6.4,6.602412280701755,6.479504127704301
91.0,96793.0,3500000.0,5.3,5.0,6.013333333333333,6.295242940903829
105.0,123777.0,3500000.0,4.7,4.7,5.055555555555556,6.545120854574932
98.0,25517500.0,3500000.0,6.1,6.1,6.216666666666666,6.532299911521
104.0,25517500.0,1000000.0,5.5,5.5,5.759848484848486,6.328544691836054
45.0,25517500.0,20000000.0,7.3,7.548076923076923,7.366666666666667,6.539003872535814
96.0,25517500.0,3500000.0,4.8,4.8,5.603333333333333,6.078892519583801
148.0,25517500.0,3500000.0,8.4,8.4,7.3194444444444455,6.395356856103582
100.0,29233.0,3500000.0,7.0,7.866666666666667,7.066666666666666,7.180165289256199
86.0,25517500.0,3500000.0,3.3,3.72,3.8111111111111113,6.325590104418028
92.0,25517500.0,3500000.0,5.4,5.4,5.901851851851852,6.470673892440342
88.0,25517500.0,3500000.0,4.8,4.8,5.605555555555555,6.539003872535814
90.0,25517500.0,3440000.0,3.1,3.1,4.133333333333334,6.455145705723709
94.0,25517500.0,3400000.0,6.7,7.157142857142857,6.818650793650793,6.195245726495727
80.0,77413017.0,8000000.0,7.6,7.6,7.24468085106383,7.180165289256199
107.0,5354039.0,3500000.0,7.1,7.0,6.649305555555556,6.742726131178597
99.0,25517500.0,20000000.0,6.1,6.1,6.099999999999999,6.6071748507256345
92.0,2926565.0,3000000.0,6.5,6.5,6.515151515151515,6.479504127704301
107.0,13092000.0,3300000.0,8.5,8.5,7.030286738351254,6.587021451372326
135.0,7563397.0,3300000.0,8.7,7.599999999999999,7.933333333333333,6.664277214962624
99.0,104257.0,2200000.0,7.1,7.1,6.916666666666667,6.302763050163751
102.0,25517500.0,3400000.0,6.6,6.6,6.094444444444444,6.774737850402938
93.0,17311.0,20000000.0,6.7,6.7,6.6259523809523815,6.6049848099750825
115.0,610968.0,3800000.0,8.3,7.666666666666667,8.3,6.763762528912876
94.0,25517500.0,4000000.0,8.1,4.675000000000001,7.672222222222222,6.220150335775336
91.0,8108247.0,3300000.0,7.4,7.4,6.491111111111111,6.6071748507256345
98.0,25517500.0,4300000.0,6.6,6.324999999999999,6.583333333333333,6.470673892440342
97.0,25517500.0,3300000.0,4.5,4.5,5.275238095238095,6.195245726495727
92.0,7680.0,2000000.0,6.4,6.4,6.62925925925926,6.6071748507256345
128.0,3766595.0,20000000.0,7.5,7.5,7.5,6.763762528912876
136.0,25517500.0,2300000.0,8.0,7.416666666666667,7.3,6.303651175960862
113.0,25517500.0,3200000.0,8.1,7.55,7.533333333333334,6.72672662528118
99.0,2277396.0,20000000.0,7.2,7.2,7.001388888888889,6.6071748507256345
101.0,6517198.0,3000000.0,7.5,7.5,7.377777777777777,6.664277214962624
105.0,5776314.0,3200000.0,7.2,6.9,6.648888888888888,6.469865142648999
95.0,25517500.0,3200000.0,6.4,6.4,6.0,6.148231672335173
109.0,141600000.0,3000000.0,7.6,7.0,7.111111111111112,6.195245726495727
110.0,51100000.0,3000000.0,7.8,6.949999999999999,7.233333333333333,6.331770412448081
108.0,25517500.0,3200000.0,5.7,5.7,5.927777777777778,6.1465344069952605
118.0,25517500.0,3180000.0,8.6,8.059999999999999,8.102777777777778,6.44161345670852
94.0,16501785.0,3500000.0,8.2,7.388888888888889,6.976893939393939,6.763762528912876
115.0,38168022.0,3000000.0,6.6,6.56875,5.758095238095238,6.687705507875963
98.0,84749884.0,3000000.0,5.7,5.7,5.7,5.843539823008848
91.0,24788807.0,3000000.0,7.4,6.6,7.038333333333334,6.195245726495727
120.0,21244913.0,4000000.0,8.0,7.283333333333332,7.405555555555555,6.836239906393817
109.0,377420.0,20000000.0,7.3,7.0875,6.805555555555556,6.763762528912876
87.0,30000000.0,2200000.0,5.4,5.4,6.333333333333333,6.075294501668359
117.0,20966644.0,3000000.0,7.4,7.057142857142857,6.845,6.6071748507256345
85.0,64423650.0,3000000.0,5.7,6.1000000000000005,6.172222222222222,6.1465344069952605
110.0,48056940.0,3000000.0,6.8,6.14,6.627777777777777,6.164969911504424
113.0,19184015.0,3000000.0,5.4,5.366666666666667,5.508333333333333,6.8418605547386955
108.0,25517500.0,3000000.0,8.1,7.8,7.783333333333334,6.6071748507256345
95.0,25517500.0,3000000.0,6.1,6.55,6.099999999999999,6.320961401001224
98.0,24629916.0,3000000.0,5.1,6.133333333333333,6.413960113960113,6.4525267891268765
93.0,25517500.0,16000000.0,5.6,5.6,5.599999999999999,6.348503564372955
86.0,19472057.0,3000000.0,5.9,5.9,6.076666666666667,6.078892519583801
161.0,27200000.0,3000000.0,8.2,8.0,8.088888888888887,6.75845172054409
100.0,15369573.0,3000000.0,5.3,5.6,6.227777777777778,6.306078001940679
120.0,25517500.0,4490375.0,6.8,7.35,6.719444444444444,6.25474547132724
125.0,25517500.0,3000000.0,8.3,7.9750000000000005,7.883333333333334,6.469865142648999
91.0,15935068.0,2500000.0,4.3,4.3,4.511111111111112,6.154944739831824
128.0,25517500.0,6000000.0,6.7,7.35,6.7,6.314245216158753
100.0,11694528.0,3000000.0,7.2,6.925,6.579999999999999,6.595230463194568
84.0,229094.0,20000000.0,6.9,6.9,6.805,6.689690721649484
97.0,25517500.0,3000000.0,6.6,6.8,6.428571428571428,6.456429543080127
84.0,10017041.0,3000000.0,5.9,5.9,5.713333333333334,6.333311183728488
146.0,25517500.0,3000000.0,7.9,7.8,7.510000000000001,6.763762528912876
186.0,25517500.0,3000000.0,8.3,7.95,7.375,6.917092532062072
94.0,9016377.0,20000000.0,5.2,5.366666666666667,5.256666666666667,6.195245726495727
11.0,25517500.0,20000000.0,7.8,7.548076923076923,7.8,6.385639392173483
126.0,25517500.0,3000000.0,7.8,7.8,7.697222222222222,6.455335978843342
99.0,7059537.0,3000000.0,3.0,3.0,4.377777777777777,6.195245726495727
109.0,8114507.0,3000000.0,7.9,7.327272727272727,7.900000000000001,6.6071748507256345
95.0,7888703.0,3000000.0,3.2,3.2,3.483333333333334,6.251147453411798
97.0,7282851.0,3000000.0,6.5,6.633333333333333,6.5,6.197309664998203
94.0,6879730.0,20000000.0,6.9,6.8,6.016666666666667,6.763762528912876
90.0,5844929.0,3000000.0,7.0,6.65,6.3825,6.479504127704301
197.0,25517500.0,15000000.0,7.4,7.548076923076923,7.166666666666667,6.917092532062072
117.0,3222857.0,20000000.0,7.8,7.8,7.5,6.6071748507256345
96.0,4170647.0,1900000.0,6.9,6.9,6.633333333333334,6.479504127704301
82.0,4142507.0,3000000.0,4.4,4.4,5.125000000000001,6.322916449517059
109.0,4109095.0,3000000.0,6.0,6.68,6.083333333333333,6.715679120422674
90.0,4033268.0,20000000.0,6.6,6.660000000000001,6.363095238095238,6.479504127704301
89.0,25517500.0,3000000.0,7.8,7.8,7.8,6.353226627652858
98.0,3902679.0,3000000.0,5.3,5.3,5.966666666666666,6.075294501668359
95.0,3559990.0,3000000.0,5.3,5.3,5.266666666666666,6.38001881375405
94.0,25517500.0,3000000.0,8.0,7.25,7.5488888888888885,6.6071748507256345
104.0,3287435.0,4500000.0,7.1,6.75,7.136324786324786,6.763762528912876
87.0,3071947.0,3500000.0,5.4,5.5,5.881777777777778,6.358094281222283
108.0,2961991.0,3300000.0,6.9,7.45,6.780105401844533,6.95696658868852
86.0,4063238.0,20000000.0,7.4,7.033333333333334,6.48,6.469865142648999
94.0,2912363.0,3000000.0,7.3,6.875,7.3,6.664277214962624
134.0,3000000.0,3000000.0,7.8,7.266666666666667,6.529714285714285,6.479504127704301
89.0,2223990.0,3000000.0,6.6,5.949999999999999,6.2,6.687705507875963
102.0,1821983.0,3000000.0,5.4,6.566666666666666,6.512195121951219,6.267516026139151
120.0,2181290.0,3000000.0,8.4,7.633333333333333,8.172222222222222,6.521469248357209
110.0,2848578.0,3500000.0,6.3,6.3,6.3,6.50440873698391
86.0,703002.0,3000000.0,6.1,6.1,6.066666666666666,6.249795622110614
101.0,3105269.0,3000000.0,5.0,5.0,5.586666666666667,6.217570825086545
102.0,25517500.0,3000000.0,6.9,6.9,6.6433333333333335,6.459511343144932
87.0,252726.0,3000000.0,7.2,6.550000000000001,6.372222222222223,6.566169398539102
123.0,373060.0,20000000.0,7.3,7.3,7.006666666666667,6.763762528912876
99.0,1007535.0,20000000.0,5.7,6.6,5.746666666666667,6.469865142648999
173.0,25517500.0,20000000.0,5.0,7.548076923076923,6.062592592592591,6.1465344069952605
87.0,418268.0,3000000.0,5.3,5.3,6.134798534798535,6.322916449517059
44.0,25517500.0,20000000.0,7.9,7.548076923076923,7.233333333333334,6.279722295278877
120.0,25517500.0,20000000.0,5.0,5.0,5.522222222222222,6.4730326159331995
93.0,200803.0,3000000.0,5.3,5.3,5.75,6.195245726495727
111.0,33631221.0,25000000.0,6.0,6.533333333333334,6.1000000000000005,6.547599882028
60.0,25517500.0,20000000.0,7.6,7.548076923076923,7.599999999999999,6.763762528912876
98.0,95016.0,2700000.0,7.4,7.45,7.344444444444445,6.503909845997739
100.0,73678.0,3000000.0,5.9,5.9,5.687037037037037,6.972586647783733
88.0,143000.0,5000000.0,4.1,4.1,4.25,6.078892519583801
97.0,39852.0,3000000.0,6.7,6.7,6.788095238095238,6.479504127704301
122.0,22000.0,3000000.0,5.8,6.05,5.977777777777779,6.453275308963271
86.0,128937.0,20000000.0,6.2,6.2,6.297222222222223,6.3526298414867055
83.0,25517500.0,3000000.0,5.3,5.3,6.465740740740739,6.078892519583801
80.0,25517500.0,3000000.0,3.3,3.3,3.2999999999999994,6.195245726495727
108.0,334185206.0,200000000.0,6.5,6.93125,6.8347961320522295,6.331091407630313
90.0,25517500.0,3000000.0,6.2,6.2,5.504166666666667,6.195245726495727
96.0,5005.0,3000000.0,5.9,5.9,6.025396825396825,6.763762528912876
85.0,25517500.0,3000000.0,5.5,5.5,6.033333333333334,6.439301222916331
83.0,25517500.0,20000000.0,5.5,5.75,6.292857142857144,6.195245726495727
80.0,25517500.0,3000000.0,2.6,2.6500000000000004,2.6,6.195245726495727
90.0,25517500.0,3000000.0,5.8,5.8,5.603333333333333,6.536567469544733
92.0,25517500.0,3000000.0,7.4,5.733333333333334,7.302777777777778,6.439518558585563
100.0,25517500.0,3000000.0,5.1,5.1,5.293333333333333,6.195245726495727
88.0,25517500.0,800000.0,5.2,5.45,5.773015873015873,6.314245216158753
95.0,25517500.0,3000000.0,4.8,4.8,5.3999999999999995,6.351986892020119
82.0,25517500.0,3000000.0,3.9,3.9,4.8,6.314245216158753
97.0,25517500.0,3000000.0,6.2,6.2,6.533333333333334,6.589908175811125
105.0,201148159.0,95000000.0,7.0,7.166666666666667,6.958333333333333,6.44161345670852
94.0,25517500.0,3000000.0,6.2,6.2,6.42930402930403,6.502405112777685
95.0,25517500.0,20000000.0,5.9,5.9,6.230666666666667,6.469865142648999
113.0,5595428.0,2900000.0,8.0,6.566666666666666,7.916666666666667,6.763762528912876
136.0,25517500.0,2900000.0,7.3,8.059999999999999,7.1805555555555545,6.479504127704301
80.0,25517500.0,3000000.0,4.9,4.9,5.091666666666667,6.402343912344868
105.0,3123749.0,1500000.0,6.5,6.5,6.4111111111111105,6.322916449517059
90.0,25517500.0,3000000.0,4.3,5.78,4.3,6.351986892020119
93.0,100675.0,3000000.0,6.4,6.4,5.877777777777777,7.180165289256199
107.0,25517500.0,2800000.0,7.6,6.824999999999999,7.633333333333333,6.2123296677789055
89.0,3645438.0,2200000.0,6.8,6.2250000000000005,6.763333333333333,5.843539823008848
90.0,25517500.0,20000000.0,6.1,6.1,6.099999999999999,6.422853402441294
89.0,25517500.0,3000000.0,4.0,4.0,4.366666666666666,6.132560320948322
116.0,22201636.0,8000000.0,7.4,7.2,7.400000000000001,6.579611601252341
120.0,25000000.0,2883848.0,8.3,7.9750000000000005,8.3,6.352037757621964
88.0,19170001.0,2800000.0,5.3,5.3,5.277777777777778,5.843539823008848
102.0,22202612.0,2800000.0,8.1,7.766666666666666,8.1,6.375212495116674
106.0,86300000.0,2800000.0,8.0,7.157142857142857,7.238888888888888,6.195245726495727
95.0,952620.0,2000000.0,5.7,6.788888888888889,5.917777777777778,5.843539823008848
144.0,25517500.0,120000000.0,8.2,8.2,7.622222222222221,6.469865142648999
113.0,9054736.0,2700000.0,7.1,7.15,6.6499999999999995,6.763762528912876
118.0,25517500.0,2700000.0,7.4,7.35,7.472222222222221,6.430756332869009
141.0,25517500.0,3000000.0,6.6,6.6,6.599999999999999,6.450587172538393
90.0,25517500.0,20000000.0,5.7,5.7,5.811111111111111,6.346832597470128
109.0,25517500.0,2686585.0,6.9,7.55,7.078333333333333,6.362334332180748
95.0,25517500.0,2650000.0,7.0,7.0,7.0,6.479504127704301
122.0,25517500.0,2627000.0,7.0,7.766666666666666,7.083333333333333,6.6479553542476015
93.0,119500000.0,2600000.0,7.8,7.157142857142857,6.929761904761905,6.442468224072606
97.0,32600000.0,1800000.0,5.9,5.6,5.900000000000001,6.078892519583801
82.0,3826455.0,20000000.0,7.4,7.1,7.400000000000001,6.763762528912876
140.0,3130592.0,2600000.0,7.8,7.057142857142857,7.044999999999999,6.6071748507256345
86.0,475000.0,2800000.0,6.0,6.0,6.329166666666666,6.400644841269842
109.0,10654581.0,34000000.0,5.3,5.3,6.509038556294654,6.453275308963271
105.0,2276368.0,20000000.0,7.9,7.800000000000001,7.900000000000001,6.956594708175737
66.0,38108.0,2600000.0,7.2,7.2,7.2,6.231500805246446
99.0,25517500.0,15000000.0,7.4,7.550000000000001,7.116666666666667,6.2921039158937395
100.0,25517500.0,2600000.0,5.3,5.3,6.183333333333334,6.078892519583801
103.0,25517500.0,2540800.0,8.3,8.3,7.5,6.384469552203292
97.0,25517500.0,2500000.0,7.6,7.6,7.599999999999999,7.180165289256199
86.0,40041683.0,2500000.0,5.1,4.433333333333333,5.346666666666667,6.251147453411798
87.0,33349949.0,2500000.0,5.1,5.1,5.1,7.180165289256199
119.0,33386128.0,15000000.0,4.9,5.5600000000000005,5.616666666666667,5.843539823008848
149.0,25809813.0,26000000.0,6.9,6.5,6.751388888888889,6.456429543080127
98.0,14400000.0,2500000.0,4.6,4.6,5.483333333333333,6.203919334942344
98.0,25517500.0,2500000.0,6.3,6.3,6.404166666666666,6.260857052747772
112.0,25517500.0,2500000.0,7.9,7.4,7.333333333333333,6.763762528912876
75.0,32230907.0,2500000.0,6.7,7.1,6.7,6.687705507875963
104.0,6401336.0,2500000.0,7.1,7.128571428571428,6.221444444444444,6.763762528912876
102.0,26781723.0,2500000.0,7.6,7.15,7.048333333333333,6.469865142648999
105.0,5400000.0,2500000.0,8.1,7.327272727272727,8.1,6.6071748507256345
99.0,25517500.0,3200000.0,6.6,6.6,6.599999999999999,6.290360872939461
107.0,1282084.0,2500000.0,7.0,7.0,6.604761904761905,6.763762528912876
96.0,1186323.0,20000000.0,7.6,7.6,7.264444444444443,6.469865142648999
101.0,1094998.0,20000000.0,6.7,6.7,6.7,6.763762528912876
89.0,3325638.0,2500000.0,7.1,6.75,6.833333333333333,6.451404584559789
106.0,395592.0,2000000.0,7.6,7.6,6.981481481481481,6.6071748507256345
95.0,6851969.0,2500000.0,7.1,7.1,7.186666666666667,6.469865142648999
34.0,333658.0,34000.0,7.1,6.949999999999999,6.8029761904761905,6.355692720332964
101.0,12995673.0,2500000.0,7.7,6.540000000000001,7.55,6.815277850321064
112.0,173783.0,2500000.0,7.6,7.6,7.313888888888889,7.180165289256199
100.0,118666.0,2500000.0,6.6,6.6,6.6000000000000005,6.763762528912876
92.0,114324072.0,20000000.0,6.7,6.75,6.272936507936508,6.400644841269842
100.0,71904.0,2500000.0,5.7,5.7,6.300000000000001,6.401354400154516
80.0,99851.0,2500000.0,7.1,7.1,7.099999999999999,7.180165289256199
106.0,115504.0,14000000.0,6.2,6.2,5.895555555555556,6.469865142648999
103.0,5725.0,8400000.0,6.1,5.633333333333333,5.933333333333333,6.078892519583801
90.0,75727.0,2500000.0,5.9,5.9,5.767592592592592,6.452603274857051
96.0,322157.0,2500000.0,6.8,7.133333333333333,6.436904761904763,6.507933385473659
89.0,25517500.0,2500000.0,5.8,5.8,5.444444444444444,6.413662593250486
87.0,25517500.0,2500000.0,5.0,5.0,5.770833333333333,6.019392774752287
94.0,25517500.0,3500000.0,6.3,6.3,6.201984126984127,5.843539823008848
120.0,5731103.0,2400000.0,6.8,6.56875,6.3769841269841265,6.923668704069965
101.0,978908.0,2400000.0,5.1,5.1,5.405833333333334,6.351986892020119
84.0,438653.0,20000000.0,6.6,6.85,6.466666666666666,6.306078001940679
110.0,25517500.0,2500000.0,5.0,5.0,5.133333333333334,6.664277214962624
101.0,327919.0,1500000.0,7.7,7.55,7.014285714285715,6.664277214962624
101.0,25517500.0,2500000.0,3.1,3.1,5.149523809523809,6.238531954156954
101.0,25517500.0,2361000.0,6.5,6.833333333333333,6.583333333333333,6.351410742035743
105.0,178739.0,2450000.0,3.9,3.9,4.193333333333333,6.635669143244317
97.0,565592.0,20000000.0,6.8,7.199999999999999,6.466666666666666,6.401354400154516
108.0,25517500.0,2295429.0,7.0,6.833333333333333,7.066666666666666,6.491745101020493
95.0,27012.0,20000000.0,5.9,5.0,6.012222222222223,6.763762528912876
108.0,25517500.0,20000000.0,5.8,5.8,5.970555555555555,6.314245216158753
90.0,25517500.0,2300000.0,7.3,7.3,6.652380952380952,6.378688127468944
120.0,76400000.0,2280000.0,7.8,7.5,7.455813953488371,6.384604389266457
104.0,25517500.0,1800000.0,7.8,7.014285714285714,7.688888888888889,6.470673892440342
90.0,25517500.0,2500000.0,6.9,6.9,6.900000000000001,6.539003872535814
91.0,36200000.0,4000000.0,5.7,5.76,5.7,6.078892519583801
92.0,21300000.0,2200000.0,4.7,4.7,4.7,6.214728346389201
117.0,379643.0,2200000.0,5.9,6.550000000000001,6.453333333333333,6.763762528912876
120.0,12985267.0,2300000.0,5.9,6.033333333333334,6.001111111111111,6.763762528912876
90.0,25517500.0,2200000.0,4.3,4.3,4.7,6.314245216158753
119.0,25517500.0,2160000.0,7.5,7.5,7.661111111111111,6.763762528912876
90.0,25517500.0,20000000.0,4.8,4.8,4.666666666666667,6.539003872535814
90.0,25517500.0,1200000.0,5.8,5.8,5.983333333333333,6.469865142648999
97.0,25517500.0,2400000.0,5.3,5.3,5.6841269841269835,6.352037757621964
90.0,25517500.0,2500000.0,6.0,5.633333333333333,6.0,6.09289382439398
172.0,23650000.0,2100000.0,8.1,8.1,7.8,6.761590745554179
115.0,510092.0,20000000.0,7.0,7.0,6.533333333333334,6.8262416927964695
89.0,313436.0,15500000.0,7.6,7.6,7.599999999999999,6.479504127704301
125.0,3330.0,2100000.0,7.2,7.2,7.2,6.664277214962624
78.0,25517500.0,1500000.0,7.5,6.675,7.3500000000000005,5.843539823008848
89.0,25517500.0,2100000.0,6.3,6.65,6.3999999999999995,6.763762528912876
100.0,25517500.0,2100000.0,6.7,6.7,6.45,6.442048128821149
77.0,25517500.0,20000000.0,4.8,4.8,4.8,6.1465344069952605
81.0,25517500.0,2100000.0,5.5,5.5,5.761111111111112,6.631541116023495
115.0,24800000.0,2000000.0,7.5,6.125,7.47,6.331770412448081
96.0,792966.0,2300000.0,5.1,5.65,5.1,6.1401249137500304
60.0,25517500.0,20000000.0,7.4,7.548076923076923,7.400000000000001,6.6049848099750825
89.0,25517500.0,2000000.0,7.3,7.00909090909091,7.175757575757576,6.238531954156954
100.0,14673301.0,2000000.0,6.9,6.9,6.900000000000001,6.164969911504424
88.0,25517500.0,2000000.0,6.8,7.00909090909091,6.789090909090909,6.195245726495727
129.0,25517500.0,2000000.0,8.4,8.4,7.922666666666667,6.664277214962624
87.0,9003011.0,2000000.0,7.6,6.800000000000001,6.638888888888888,6.319282354790606
102.0,11546543.0,2000000.0,7.6,7.6,7.2299999999999995,6.217570825086545
152.0,25517500.0,2000000.0,7.7,8.0,7.366666666666667,6.593047200821213
118.0,11533945.0,2000000.0,7.6,6.475,7.433333333333333,6.73232806273195
86.0,12555230.0,2000000.0,5.3,5.5,5.3,6.351986892020119
137.0,11284657.0,2000000.0,8.5,6.833333333333333,7.905555555555556,6.539003872535814
129.0,34522221.0,2000000.0,7.0,6.775,6.658333333333334,6.763762528912876
134.0,25517500.0,2000000.0,8.0,8.0,7.736111111111111,6.684903242478416
119.0,25517500.0,1614000.0,7.1,7.1,7.416666666666667,6.58630263015222
80.0,7002255.0,9500000.0,7.8,7.8,7.8,6.511680437753281
89.0,6719300.0,2000000.0,7.2,7.2,6.662222222222222,6.479504127704301
101.0,6003587.0,20000000.0,7.5,6.7,6.9622222222222225,6.703059634624256
80.0,5792822.0,2700000.0,8.0,7.327272727272727,7.466666666666666,6.6071748507256345
115.0,5383834.0,2000000.0,8.1,7.783333333333334,8.033333333333333,6.539003872535814
100.0,4599680.0,1500000.0,6.8,5.985714285714286,6.610256410256411,6.763762528912876
